year,month,day,hour,PM2.5,CO,O3,TEMP,WSPM,PRES
2013,3,17,17,351.0,2600.0,107.0,14.6,0.2,994.2
2013,3,17,18,370.0,2799.0,107.0,13.1,0.4,993.9
2013,3,17,19,370.0,2899.0,107.0,11.4,1.2,994.2
2013,3,17,20,456.0,3399.0,107.0,11.2,0.6,994.3
2013,3,17,21,427.0,4000.0,107.0,11.5,0.9,994.3
2013,3,17,22,413.0,3700.0,107.0,9.8,0.9,994.0
2013,3,17,23,399.0,3500.0,107.0,9.0,0.0,993.9
2013,3,18,0,398.0,3700.0,107.0,10.0,1.2,994.1
2013,3,18,1,458.0,3600.0,107.0,11.9,1.8,994.2
2013,3,18,2,416.0,3299.0,107.0,12.5,1.9,994.0
2013,3,18,3,108.0,600.0,107.0,11.7,1.9,994.3
2013,3,18,4,28.0,300.0,107.0,10.6,3.3,995.4
2013,3,18,5,20.0,300.0,107.0,8.9,1.8,996.9
2013,3,18,6,12.0,300.0,107.0,7.5,1.6,999.0
2013,3,18,7,14.0,400.0,107.0,6.9,1.9,1000.4
2013,3,18,8,3.0,400.0,107.0,7.7,2.7,1000.9
2013,3,18,9,11.0,400.0,107.0,9.0,2.5,1001.1
2013,3,18,10,10.0,400.0,107.0,9.8,3.9,1002.0
2013,3,18,11,8.0,400.0,107.0,10.7,3.6,1001.8
2013,3,18,12,15.0,400.0,107.0,11.1,3.1,1001.0
2013,3,18,13,6.0,400.0,107.0,11.8,3.3,999.6
2013,3,18,14,14.0,400.0,107.0,11.5,2.2,998.4
2013,3,18,15,12.0,600.0,107.0,11.2,1.0,998.3
2013,3,18,16,16.0,400.0,94.0,10.7,3.2,998.1
2013,3,18,17,3.0,500.0,88.0,9.6,2.7,998.5
2013,3,18,18,23.0,500.0,84.0,7.1,3.6,999.4
2013,3,18,19,72.0,900.0,57.0,5.6,2.8,1000.8
2013,3,18,20,44.0,700.0,64.0,4.3,3.9,1001.6
2013,3,18,21,44.0,700.0,58.0,3.4,2.5,1002.1
2013,3,18,22,42.0,800.0,48.0,2.7,1.1,1002.4
2013,3,18,23,42.0,800.0,41.0,2.5,1.5,1003.2
2013,3,19,0,13.0,700.0,45.0,2.3,1.6,1003.6
2013,3,19,1,9.0,700.0,40.0,2.2,0.9,1004.1
2013,3,19,2,11.0,800.0,37.0,1.4,1.5,1003.6
2013,3,19,3,15.0,800.0,32.0,1.0,1.8,1003.8
2013,3,19,4,41.0,700.0,15.0,0.5,1.4,1003.5
2013,3,19,5,14.0,700.0,13.0,0.4,0.7,1003.7
2013,3,19,6,34.0,600.0,13.0,0.6,1.4,1004.4
2013,3,19,7,17.0,600.0,15.0,1.5,1.6,1005.1
2013,3,19,8,38.0,800.0,19.0,2.3,1.8,1005.5
2013,3,19,9,26.0,900.0,26.0,2.4,1.8,1005.9
2013,3,19,10,39.0,900.0,22.0,2.8,1.5,1006.2
2013,3,19,11,3.0,1100.0,23.0,2.9,1.1,1005.9
2013,3,19,12,11.0,800.0,28.0,3.0,1.5,1005.5
2013,3,19,13,60.0,800.0,36.0,4.1,1.7,1005.3
2013,3,19,14,64.0,800.0,35.0,4.1,2.8,1005.6
2013,3,19,15,60.0,800.0,34.0,4.2,1.8,1006.2
2013,3,19,16,67.0,900.0,31.0,3.9,2.3,1007.1
2013,3,19,17,64.0,700.0,38.0,2.6,1.0,1008.0
2013,3,19,18,52.0,800.0,32.0,2.1,0.7,1009.4
2013,3,19,19,40.0,800.0,27.0,1.2,0.7,1011.0
2013,3,19,20,45.0,1100.0,13.0,0.8,0.2,1012.0
2013,3,19,21,54.0,1200.0,3.0,0.5,0.0,1013.1
2013,3,19,22,49.0,1399.0,2.0,0.4,0.8,1013.7
2013,3,19,23,49.0,1200.0,9.0,-0.3,1.6,1014.6
2013,3,20,0,64.0,700.0,18.0,-0.7,1.5,1015.5
2013,3,20,1,55.0,800.0,26.0,-1.2,0.0,1016.2
2013,3,20,2,44.0,1000.0,28.0,-1.2,0.0,1016.5
2013,3,20,3,40.0,1100.0,24.0,-1.1,0.0,1016.9
2013,3,20,4,40.0,1200.0,22.0,-1.3,0.0,1017.2
2013,3,20,5,44.0,1000.0,32.0,-2.3,0.0,1017.6
2013,3,20,6,24.0,500.0,48.0,-2.4,0.0,1018.0
2013,3,20,7,20.0,800.0,33.0,-0.6,1.0,1018.4
2013,3,20,8,22.0,900.0,30.0,1.4,1.2,1018.7
2013,3,20,9,76.0,1700.0,26.0,3.2,1.1,1019.0
2013,3,20,10,51.0,1700.0,53.0,2.1,1.5,1018.4
2013,3,20,11,72.0,1399.0,53.0,3.0,2.5,1017.7
2013,3,20,12,74.0,1100.0,68.0,4.4,2.1,1016.7
2013,3,20,13,54.0,800.0,79.0,5.1,2.1,1015.7
2013,3,20,14,51.0,700.0,82.0,5.6,3.1,1014.7
2013,3,20,15,50.0,600.0,91.0,5.8,1.8,1013.8
2013,3,20,16,48.0,700.0,80.0,5.5,3.1,1013.2
2013,3,20,17,52.0,700.0,79.0,4.3,2.1,1012.9
2013,3,20,18,78.0,800.0,67.0,3.6,1.5,1012.5
2013,3,20,19,82.0,900.0,51.0,3.3,2.0,1012.4
2013,3,20,20,95.0,1000.0,38.0,3.0,1.9,1011.9
2013,3,20,21,104.0,1000.0,20.0,2.4,1.1,1011.6
2013,3,20,22,108.0,1200.0,6.0,2.0,1.0,1010.7
2013,3,20,23,116.0,1200.0,6.0,1.5,2.1,1009.8
2013,3,21,0,122.0,1100.0,9.0,1.3,0.6,1009.4
2013,3,21,1,120.0,1200.0,12.0,0.8,1.1,1008.6
2013,3,21,2,116.0,1000.0,6.0,0.4,0.2,1007.9
2013,3,21,3,117.0,850.0,6.0,-0.6,0.5,1006.8
2013,3,21,4,124.0,700.0,6.0,-1.0,0.0,1006.5
2013,3,21,5,120.0,1100.0,2.0,-1.1,0.0,1005.9
2013,3,21,6,102.0,1100.0,3.0,-1.2,0.6,1005.6
2013,3,21,7,116.0,1800.0,3.0,0.1,0.4,1004.9
2013,3,21,8,120.0,2000.0,5.0,1.5,0.8,1003.8
2013,3,21,9,125.0,1899.0,9.0,3.0,2.9,1003.4
2013,3,21,10,134.0,1800.0,20.0,3.9,1.8,1002.4
2013,3,21,11,142.0,1399.0,30.0,4.9,1.1,1001.0
2013,3,21,12,133.0,1300.0,41.0,5.6,1.6,1000.1
2013,3,21,13,168.0,1399.0,46.0,6.9,1.3,999.0
2013,3,21,14,156.0,1600.0,38.0,7.3,2.0,998.3
2013,3,21,15,181.0,1600.0,39.0,7.8,1.0,997.8
2013,3,21,16,181.0,1600.0,38.0,7.5,0.8,997.6
2013,3,21,17,183.0,1700.0,30.0,7.0,1.1,998.0
2013,3,21,18,188.0,1899.0,18.0,6.0,2.7,999.2
2013,3,21,19,190.0,1800.0,20.0,5.6,1.1,1000.4
2013,3,21,20,182.0,1600.0,25.0,5.5,2.3,1001.4
2013,3,21,21,184.0,1600.0,19.0,5.5,1.2,1002.3
2013,3,21,22,182.0,1600.0,21.0,5.0,0.9,1003.4
2013,3,21,23,184.0,1899.0,7.0,5.3,3.1,1004.4
2013,3,22,0,159.0,1399.0,44.0,4.7,1.6,1005.5
2013,3,22,1,143.0,1300.0,43.0,4.6,0.9,1006.7
2013,3,22,2,130.0,1200.0,41.0,4.5,0.7,1007.4
2013,3,22,3,114.0,1300.0,21.0,5.9,1.8,1007.8
2013,3,22,4,152.0,900.0,41.0,6.3,2.5,1008.5
2013,3,22,5,3.0,500.0,56.0,5.0,1.6,1009.6
2013,3,22,6,3.0,600.0,54.0,4.1,2.5,1010.9
2013,3,22,7,6.0,800.0,48.0,6.2,1.6,1012.0
2013,3,22,8,11.0,900.0,31.0,7.6,1.7,1012.6
2013,3,22,9,126.0,900.0,36.0,8.5,1.6,1012.6
2013,3,22,10,121.0,700.0,52.0,8.2,2.0,1012.4
2013,3,22,11,117.0,1000.0,54.0,9.3,2.4,1011.6
2013,3,22,12,54.0,1100.0,63.0,9.3,2.9,1010.6
2013,3,22,13,81.0,1300.0,71.0,10.0,2.7,1010.0
2013,3,22,14,117.0,1300.0,79.0,9.7,3.7,1009.5
2013,3,22,15,87.0,1000.0,86.0,10.1,3.3,1008.5
2013,3,22,16,73.0,900.0,86.0,9.7,2.8,1008.0
2013,3,22,17,75.0,1000.0,90.0,9.1,1.3,1008.4
2013,3,22,18,79.0,1000.0,84.0,8.3,1.9,1008.8
2013,3,22,19,86.0,1100.0,70.0,7.5,2.2,1009.0
2013,3,22,20,67.0,1000.0,60.0,6.8,1.6,1009.8
2013,3,22,21,64.0,900.0,47.0,5.6,1.7,1009.6
2013,3,22,22,63.0,900.0,30.0,4.8,2.2,1009.6
2013,3,22,23,53.0,900.0,18.0,3.2,1.1,1009.1
2013,3,23,0,53.0,900.0,18.0,2.5,0.6,1008.8
2013,3,23,1,67.0,1300.0,7.0,2.4,0.7,1008.0
2013,3,23,2,59.0,1000.0,19.0,1.8,0.9,1007.2
2013,3,23,3,62.0,1200.0,13.0,1.5,0.6,1006.5
2013,3,23,4,67.0,1500.0,2.0,2.1,0.6,1005.9
2013,3,23,5,68.0,1399.0,2.0,1.7,0.4,1005.8
2013,3,23,6,73.0,1100.0,5.0,1.3,1.1,1005.5
2013,3,23,7,78.0,1100.0,3.0,1.8,0.7,1004.5
2013,3,23,8,66.0,1500.0,5.0,3.0,1.4,1003.7
2013,3,23,9,68.0,1399.0,11.0,4.2,1.8,1003.5
2013,3,23,10,65.0,1100.0,27.0,3.5,2.6,1003.5
2013,3,23,11,65.0,1500.0,27.0,4.5,3.1,1003.1
2013,3,23,12,100.0,1899.0,26.0,5.2,1.6,1002.4
2013,3,23,13,99.0,1600.0,32.0,7.0,0.9,1001.6
2013,3,23,14,89.0,1500.0,37.0,10.1,2.4,1001.2
2013,3,23,15,90.0,1500.0,37.0,13.0,5.9,1002.6
2013,3,23,16,56.0,800.0,66.0,12.0,4.0,1003.8
2013,3,23,17,19.0,400.0,92.0,9.9,5.2,1005.6
2013,3,23,18,14.0,400.0,93.0,8.2,1.1,1008.4
2013,3,23,19,9.0,300.0,91.0,6.2,1.6,1010.8
2013,3,23,20,6.0,400.0,82.0,5.3,2.2,1012.5
2013,3,23,21,11.0,400.0,74.0,4.6,1.4,1013.4
2013,3,23,22,12.0,400.0,74.0,3.9,1.7,1014.1
2013,3,23,23,9.0,400.0,79.0,3.4,2.5,1014.8
2013,3,24,0,5.0,400.0,83.0,2.9,2.1,1015.4
2013,3,24,1,4.0,400.0,84.0,2.6,2.2,1015.5
2013,3,24,2,8.0,400.0,80.0,2.3,0.9,1015.5
2013,3,24,3,6.0,400.0,82.0,2.3,1.4,1015.4
2013,3,24,4,3.0,400.0,82.0,2.2,2.3,1015.6
2013,3,24,5,3.0,400.0,75.0,1.4,1.2,1016.1
2013,3,24,6,3.0,400.0,86.0,2.1,1.0,1016.8
2013,3,24,7,5.0,400.0,83.0,4.1,0.8,1017.4
2013,3,24,8,7.0,500.0,80.0,4.6,1.7,1017.5
2013,3,24,9,4.0,500.0,87.0,5.7,1.4,1017.3
2013,3,24,10,8.0,500.0,86.0,7.0,1.4,1016.5
2013,3,24,11,3.0,500.0,87.0,7.5,1.1,1015.5
2013,3,24,12,3.0,400.0,89.0,8.6,2.3,1014.1
2013,3,24,13,8.0,400.0,90.0,9.5,1.1,1012.7
2013,3,24,14,12.0,400.0,94.0,9.2,1.2,1011.6
2013,3,24,15,20.0,400.0,94.0,9.9,2.3,1010.9
2013,3,24,16,28.0,400.0,103.0,9.0,1.6,1010.6
2013,3,24,17,29.0,500.0,98.0,7.9,1.6,1010.6
2013,3,24,18,34.0,500.0,91.0,6.7,2.7,1011.2
2013,3,24,19,44.0,620.0,73.2564,6.0,1.9,1012.0
2013,3,24,20,50.0,740.0,46.2672,5.3,1.5,1012.7
2013,3,24,21,65.0,860.0,14.5656,4.7,1.7,1013.0
2013,3,24,22,65.0,980.0,8.9964,4.4,0.8,1013.1
2013,3,24,23,89.0,1100.0,7.0,2.7,0.8,1013.7
2013,3,25,0,80.0,1105.8823529411766,3.8556,1.1,0.5,1014.2
2013,3,25,1,85.0,1111.764705882353,3.6414,0.5,0.1,1014.5
2013,3,25,2,98.0,1117.6470588235295,2.7846,0.2,0.9,1014.8
2013,3,25,3,157.0,1123.5294117647059,4.1769,0.4,1.1,1015.3
2013,3,25,4,100.0,1129.4117647058824,5.5692,-0.1,1.2,1015.6
2013,3,25,5,76.0,1135.2941176470588,2.142,-0.6,1.4,1015.8
2013,3,25,6,76.0,1141.1764705882354,1.9278,-0.5,0.9,1016.2
2013,3,25,7,75.0,1147.0588235294117,2.7846,1.2,1.8,1016.5
2013,3,25,8,80.0,1152.9411764705883,6.8544,2.3,1.8,1016.5
2013,3,25,9,93.0,1158.8235294117646,16.065,4.0,1.6,1016.2
2013,3,25,10,101.0,1164.7058823529412,25.704,5.7,1.3,1015.5
2013,3,25,11,103.0,1170.5882352941176,39.8412,7.4,2.8,1014.6
2013,3,25,12,109.0,1176.4705882352941,40.2696,8.3,2.9,1013.6
2013,3,25,13,109.0,1182.3529411764705,48.8376,9.4,3.0,1012.4
2013,3,25,14,122.0,1188.235294117647,64.0458,10.6,2.5,1011.4
2013,3,25,15,121.0,1194.1176470588234,88.6788,10.8,2.9,1010.8
2013,3,25,16,114.0,1200.0,96.0,10.5,1.7,1010.4
2013,3,25,17,114.0,1200.0,96.0,9.9,1.9,1010.5
2013,3,25,18,113.0,1200.0,90.0,9.2,1.2,1010.4
2013,3,25,19,131.0,1300.0,67.0,8.5,1.6,1010.8
2013,3,25,20,128.0,1399.0,39.0,7.9,1.9,1011.0
2013,3,25,21,113.0,1200.0,36.0,6.8,0.5,1010.6
2013,3,25,22,123.0,1399.0,12.0,5.9,0.9,1010.3
2013,3,25,23,128.0,1399.0,4.0,5.0,0.7,1010.0
2013,3,26,0,133.0,1399.0,4.0,3.6,0.0,1009.8
2013,3,26,1,126.0,1399.0,5.0,3.1,0.2,1009.4
2013,3,26,2,122.0,1399.0,4.0,1.3,0.0,1009.1
2013,3,26,3,128.0,2100.0,3.0,0.6,0.0,1008.5
2013,3,26,4,130.0,2100.0,3.0,0.1,0.0,1008.7
2013,3,26,5,116.0,2000.0,2.0,-0.2,0.0,1008.8
2013,3,26,6,112.0,2000.0,2.0,-0.2,0.0,1009.2
2013,3,26,7,123.0,1899.0,3.0,3.1,0.9,1008.6
2013,3,26,8,132.0,2799.0,5.0,5.2,0.4,1008.3
2013,3,26,9,172.0,2299.0,6.0,6.9,1.2,1008.0
2013,3,26,10,186.0,2299.0,7.0,8.3,0.9,1007.4
2013,3,26,11,213.0,2000.0,13.0,9.5,1.9,1006.6
2013,3,26,12,204.0,1500.0,35.0,10.4,2.0,1005.6
2013,3,26,13,215.0,1700.0,52.0,12.0,1.9,1004.4
2013,3,26,14,214.0,1399.0,65.0,12.8,1.9,1003.2
2013,3,26,15,213.0,1500.0,72.0,13.0,2.9,1002.1
2013,3,26,16,217.0,1700.0,69.0,13.0,1.7,1001.3
2013,3,26,17,204.0,1700.0,44.0,12.5,2.1,1001.2
2013,3,26,18,207.0,2100.0,35.0,11.6,0.8,1001.5
2013,3,26,19,207.0,2499.5,19.7064,10.9,0.7,1002.0
2013,3,26,20,242.0,2899.0,4.0,10.6,0.9,1002.9
2013,3,26,21,240.0,3000.0,3.0,8.8,0.9,1002.6
2013,3,26,22,242.0,3000.0,2.0,7.6,0.0,1002.1
2013,3,26,23,245.0,3299.0,4.0,6.1,0.1,1001.5
2013,3,27,0,246.0,3299.0,2.0,5.8,0.0,1001.1
2013,3,27,1,240.0,1899.0,2.0,5.4,0.6,1000.8
2013,3,27,2,151.0,1700.0,2.0,4.9,0.0,1000.3
2013,3,27,3,146.0,1600.0,2.0,3.8,0.7,999.7
2013,3,27,4,181.0,2200.0,2.0,3.4,0.0,999.5
2013,3,27,5,215.0,2500.0,2.0,2.9,0.0,999.6
2013,3,27,6,214.0,2700.0,2.0,4.0,0.7,1001.3
2013,3,27,7,226.0,3500.0,3.0,6.1,0.7,1002.2
2013,3,27,8,181.0,2299.0,2.0,7.5,2.5,1002.4
2013,3,27,9,161.0,1500.0,4.0,10.2,2.6,1002.1
2013,3,27,10,186.0,1600.0,13.0,13.8,3.0,1001.5
2013,3,27,11,176.0,1600.0,26.0,17.8,3.0,1001.0
2013,3,27,12,84.0,800.0,66.0,18.2,2.9,1000.9
2013,3,27,13,18.0,300.0,104.0,19.1,4.1,1000.8
2013,3,27,14,18.0,300.0,107.0,18.5,2.2,1000.6
2013,3,27,15,13.0,300.0,107.0,18.1,3.4,1000.8
2013,3,27,16,12.0,300.0,113.3118,17.3,3.4,1001.3
2013,3,27,17,9.0,300.0,107.0,15.4,1.7,1003.2
2013,3,27,18,10.0,300.0,107.0,13.0,3.9,1005.2
2013,3,27,19,8.0,400.0,99.0,11.7,2.6,1006.9
2013,3,27,20,10.0,400.0,101.0,10.8,1.9,1008.6
2013,3,27,21,8.0,300.0,100.0,10.1,1.6,1009.8
2013,3,27,22,11.0,300.0,91.0,9.6,2.0,1010.9
2013,3,27,23,11.0,400.0,88.0,8.4,2.1,1011.8
2013,3,28,0,10.0,300.0,87.0,7.5,3.1,1011.9
2013,3,28,1,10.0,300.0,83.0,6.4,2.1,1012.4
2013,3,28,2,10.0,400.0,73.0,5.6,2.1,1012.8
2013,3,28,3,8.0,300.0,76.0,5.1,1.1,1013.0
2013,3,28,4,8.0,300.0,73.0,4.5,1.4,1013.6
2013,3,28,5,9.0,300.0,73.0,4.6,0.9,1014.5
2013,3,28,6,8.0,400.0,73.0,4.6,1.4,1014.9
2013,3,28,7,8.0,500.0,63.0,5.7,0.5,1015.5
2013,3,28,8,7.0,700.0,54.0,6.7,1.3,1015.5
2013,3,28,9,7.0,500.0,62.0,7.5,0.8,1015.6
2013,3,28,10,10.0,600.0,66.0,9.4,1.1,1015.5
2013,3,28,11,18.0,500.0,70.0,9.3,2.2,1014.7
2013,3,28,12,17.0,500.0,76.0,10.2,5.7,1014.2
2013,3,28,13,14.0,400.0,90.0,11.3,3.5,1012.9
2013,3,28,14,13.0,400.0,105.0,12.6,2.0,1011.9
2013,3,28,15,12.0,400.0,107.0,13.6,3.2,1011.4
2013,3,28,16,14.0,400.0,106.0,13.7,3.0,1011.3
2013,3,28,17,10.0,400.0,107.0,11.7,1.1,1011.3
2013,3,28,18,10.0,600.0,97.0,9.4,1.6,1012.0
2013,3,28,19,89.0,1000.0,76.0,8.6,2.0,1013.0
2013,3,28,20,103.0,1200.0,66.0,7.7,1.3,1013.7
2013,3,28,21,105.0,1200.0,50.0,6.7,1.1,1014.0
2013,3,28,22,102.0,1300.0,38.0,5.7,1.0,1014.2
2013,3,28,23,114.0,1600.0,4.0,4.2,0.1,1014.2
2013,3,29,0,87.0,1500.0,4.0,3.2,0.8,1014.1
2013,3,29,1,56.0,1399.0,5.0,4.2,0.9,1014.5
2013,3,29,2,58.0,1000.0,2.0,2.6,0.0,1014.4
2013,3,29,3,44.0,900.0,4.5,2.6,0.6,1014.1
2013,3,29,4,37.0,800.0,7.0,4.2,1.9,1015.0
2013,3,29,5,37.0,1000.0,7.0,3.4,1.1,1015.5
2013,3,29,6,26.0,1200.0,5.0,3.6,0.7,1015.8
2013,3,29,7,69.0,1300.0,8.0,5.1,0.9,1016.4
2013,3,29,8,64.0,1300.0,15.0,6.0,1.1,1016.5
2013,3,29,9,68.0,1600.0,18.0,7.4,2.0,1016.1
2013,3,29,10,69.0,1749.5,20.7774,8.3,2.2,1015.3
2013,3,29,11,64.0,1899.0,38.0,9.4,2.0,1014.4
2013,3,29,12,61.0,1800.0,56.0,9.3,1.8,1013.6
2013,3,29,13,71.0,1600.0,65.0,9.5,0.8,1012.6
2013,3,29,14,86.0,1800.0,62.0,9.7,0.8,1012.0
2013,3,29,15,106.0,1899.0,59.0,9.8,1.9,1011.8
2013,3,29,16,90.0,1399.0,75.0,9.8,1.1,1011.5
2013,3,29,17,69.0,800.0,94.0,9.6,1.1,1011.5
2013,3,29,18,67.0,1000.0,81.0,8.8,1.5,1012.2
2013,3,29,19,84.0,1200.0,37.0,7.8,2.6,1013.0
2013,3,29,20,94.0,1399.0,16.0,6.0,2.1,1014.0
2013,3,29,21,70.0,1100.0,18.0,5.3,1.4,1014.5
2013,3,29,22,60.0,1100.0,18.0,5.2,1.7,1014.6
2013,3,29,23,54.0,1000.0,17.0,5.0,1.3,1015.2
2013,3,30,0,54.0,1200.0,24.0,4.5,1.8,1015.0
2013,3,30,1,46.0,900.0,26.0,4.3,1.4,1014.8
2013,3,30,2,49.0,800.0,32.0,3.8,1.6,1014.6
2013,3,30,3,49.0,1100.0,29.0,3.3,0.7,1014.6
2013,3,30,4,60.0,2000.0,7.0,2.9,0.6,1014.6
2013,3,30,5,26.0,2100.0,10.0,2.7,1.1,1015.0
2013,3,30,6,38.0,2399.0,6.0,2.7,0.0,1015.3
2013,3,30,7,33.0,2399.0,18.0,4.4,0.6,1015.7
2013,3,30,8,31.0,2399.0,32.0,5.9,1.4,1016.1
2013,3,30,9,35.0,2399.0,48.0,6.6,1.6,1016.1
2013,3,30,10,38.0,2399.0,52.0,8.0,1.8,1016.0
2013,3,30,11,38.0,2399.0,52.0,9.2,1.1,1015.3
2013,3,30,12,43.0,2299.0,59.0,10.0,2.1,1014.4
2013,3,30,13,50.0,2100.0,72.0,10.6,2.4,1013.6
2013,3,30,14,98.0,1800.0,92.0,10.7,1.5,1012.9
2013,3,30,15,98.0,1700.0,102.0,10.5,3.1,1012.2
2013,3,30,16,101.0,1300.0,104.0,10.1,1.7,1012.4
2013,3,30,17,90.0,800.0,103.0,9.2,2.1,1012.8
2013,3,30,18,86.0,700.0,96.0,8.0,2.2,1013.5
2013,3,30,19,86.0,800.0,77.0,7.1,2.5,1014.6
2013,3,30,20,99.0,800.0,48.0,6.2,1.8,1015.6
2013,3,30,21,99.0,800.0,41.0,5.5,1.2,1016.0
2013,3,30,22,102.0,900.0,38.0,5.2,1.9,1015.8
2013,3,30,23,108.0,1000.0,10.0,4.8,1.8,1015.7
2013,3,31,0,104.0,1100.0,9.0,4.7,1.0,1015.8
2013,3,31,1,112.0,1300.0,2.0,4.6,1.2,1015.4
2013,3,31,2,114.0,1399.0,2.0,4.5,1.6,1014.8
2013,3,31,3,117.0,1500.0,3.0,4.4,0.5,1014.3
2013,3,31,4,124.0,1500.0,4.0,4.5,0.8,1014.0
2013,3,31,5,132.0,1500.0,4.0,4.4,1.0,1014.0
2013,3,31,6,127.0,1399.0,4.0,4.2,1.3,1014.1
2013,3,31,7,136.0,1399.0,4.0,4.3,1.2,1014.4
2013,3,31,8,136.0,1300.0,5.0,4.8,1.0,1014.0
2013,3,31,9,153.0,1300.0,5.0,5.3,1.3,1013.6
2013,3,31,10,153.0,1300.0,6.0,5.8,1.1,1013.0
2013,3,31,11,175.0,1500.0,9.0,5.9,0.9,1012.1
2013,3,31,12,200.0,1500.0,14.0,6.6,1.7,1010.8
2013,3,31,13,190.0,1600.0,12.0,6.1,1.6,1009.7
2013,3,31,14,204.0,1600.0,9.0,6.1,1.4,1008.3
2013,3,31,15,213.0,1500.0,8.0,6.5,1.5,1007.5
2013,3,31,16,211.0,1399.0,10.0,6.5,1.5,1007.3
2013,3,31,17,212.0,1399.0,9.0,6.3,1.2,1007.0
2013,3,31,18,212.0,1600.0,5.0,6.1,1.6,1007.3
2013,3,31,19,220.0,1700.0,2.0,5.9,0.1,1007.4
2013,3,31,20,223.0,1700.0,2.0,6.2,0.0,1007.5
2013,3,31,21,228.0,1899.0,2.0,6.9,1.5,1007.8
2013,3,31,22,231.0,1899.0,2.0,7.4,1.8,1007.6
2013,3,31,23,226.0,2100.0,3.0,7.5,0.6,1007.1
2013,4,1,0,227.0,2399.0,8.0,7.4,0.8,1007.4
2013,4,1,1,232.0,2700.0,6.0,7.2,0.8,1006.4
2013,4,1,2,232.0,2700.0,8.568,7.1,0.8,1006.6
2013,4,1,3,238.0,2700.0,4.0,6.0,1.0,1006.0
2013,4,1,4,238.0,2600.0,2.0,4.8,0.8,1005.7
2013,4,1,5,233.0,2700.0,2.0,4.1,0.2,1006.1
2013,4,1,6,233.0,3100.0,3.0,10.1,2.9,1006.4
2013,4,1,7,226.0,3200.0,4.0,12.1,5.5,1006.2
2013,4,1,8,39.0,800.0,61.0,12.3,5.2,1006.7
2013,4,1,9,12.0,300.0,77.0,12.3,1.6,1007.7
2013,4,1,10,18.0,300.0,76.0,12.4,3.5,1008.6
2013,4,1,11,16.0,400.0,76.0,14.8,3.3,1008.5
2013,4,1,12,23.0,500.0,88.0,15.3,4.9,1008.5
2013,4,1,13,40.0,500.0,107.0,16.3,3.5,1008.9
2013,4,1,14,27.0,500.0,107.0,16.6,4.1,1009.3
2013,4,1,15,28.0,500.0,107.0,16.5,3.1,1010.0
2013,4,1,16,28.0,500.0,107.0,16.1,1.8,1010.5
2013,4,1,17,24.0,500.0,107.0,14.7,2.1,1011.4
2013,4,1,18,20.0,600.0,107.0,13.2,2.1,1012.3
2013,4,1,19,24.0,600.0,104.0,12.4,1.0,1013.8
2013,4,1,20,25.0,500.0,75.0,11.0,1.2,1014.9
2013,4,1,21,32.0,700.0,46.0,10.1,1.0,1015.5
2013,4,1,22,18.0,600.0,55.0,8.7,1.5,1015.6
2013,4,1,23,18.0,500.0,55.0,7.7,1.7,1015.8
2013,4,2,0,12.0,400.0,72.0,6.6,1.1,1016.0
2013,4,2,1,15.0,600.0,23.0,4.2,1.0,1015.9
2013,4,2,2,20.0,600.0,10.0,3.1,0.7,1015.4
2013,4,2,3,20.0,650.0,8.5,2.1,0.8,1015.0
2013,4,2,4,41.0,700.0,7.0,2.2,0.0,1014.4
2013,4,2,5,70.0,1399.0,2.0,1.8,0.4,1014.4
2013,4,2,6,86.0,1800.0,2.0,2.9,0.5,1014.5
2013,4,2,7,46.0,1399.0,4.0,6.7,0.9,1014.2
2013,4,2,8,37.0,1300.0,12.0,9.1,1.0,1013.6
2013,4,2,9,37.0,1500.0,22.0,10.5,1.4,1012.9
2013,4,2,10,149.0,1699.5,34.0578,12.4,2.5,1011.7
2013,4,2,11,161.0,1899.0,72.0,14.3,3.0,1010.1
2013,4,2,12,139.0,1600.0,102.0,15.6,1.9,1008.7
2013,4,2,13,134.0,1500.0,107.0,17.4,1.9,1007.2
2013,4,2,14,144.0,1500.0,107.0,18.8,2.7,1005.9
2013,4,2,15,130.0,1200.0,152.0,18.7,2.6,1004.7
2013,4,2,16,124.0,1300.0,155.0,18.0,2.2,1004.1
2013,4,2,17,140.0,1600.0,155.0,17.1,2.1,1003.6
2013,4,2,18,130.0,1399.0,129.0,15.7,1.5,1003.5
2013,4,2,19,110.0,1200.0,100.0,14.7,1.3,1003.6
2013,4,2,20,114.0,1100.0,81.0,13.3,0.0,1003.8
2013,4,2,21,114.0,1100.0,52.0,12.1,0.5,1003.5
2013,4,2,22,126.0,1300.0,22.0,11.3,1.1,1003.5
2013,4,2,23,138.0,1500.0,6.0,9.3,0.1,1003.2
2013,4,3,0,138.0,1899.0,4.0,7.5,0.0,1002.7
2013,4,3,1,146.0,2299.0,3.0,6.4,0.0,1002.4
2013,4,3,2,146.0,1899.0,12.0,5.9,0.8,1002.2
2013,4,3,3,145.0,2000.0,4.0,5.5,0.4,1002.1
2013,4,3,4,145.0,2299.0,5.0,5.0,0.0,1002.1
2013,4,3,5,136.0,2500.0,3.0,4.4,0.4,1002.7
2013,4,3,6,135.0,2399.0,3.0,7.9,0.4,1003.5
2013,4,3,7,138.0,2200.0,4.0,11.1,1.5,1004.1
2013,4,3,8,142.0,1700.0,28.0,12.7,1.9,1004.3
2013,4,3,9,141.0,1600.0,42.0,15.3,2.1,1004.6
